,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,total_n_valid_data_points,tstart,tstop,dur,ed_ratio,ed_ratio_count,amplitude_ratio,amplitude_ratio_count,duration_ratio,duration_ratio_count,amplitude_corr,duration_corr,ed_corr,recovery_probability,recovery_probability_count,ed_ratio_std,amplitude_ratio_std,duration_ratio_std,recovery_probability_std,ed_corr_err,amplitude_corr_err,duration_corr_err,TIC,sector,energy,st,real,complex
52,0.207542657852173,240959,240983,234.522212868361,6.10001413096067,9898,9922,14309,1562.11979784126,1562.15313074541,0.033332904149575,0.4943335494043,74,0.956855382230289,74,0.874976894238595,74,0.216900758156809,0.038095753578248,474.42099196175,0.972222222222222,36,0.058477396063422,0.062466176902326,0.137228690909276,0.166666666666667,28.4056140313437,0.014159883908153,0.005974821080612,220429097,9,1.717384E+032,6,1,0
37,0.83859646320343,312608,312627,529.785839376991,5.65407846634171,5320,5339,19284,1661.63248789479,1661.65887719362,0.026389298830054,0.868585385386448,37,0.874631352830387,37,3.12102124043478,37,0.958799910944943,0.008455340991649,609.941000954421,0.955056179775281,89,0.030896538722754,0.065843808417105,0.405608469897251,0.208354612464519,19.6749868258693,0.072180167612672,0.001098857603931,220429097,13,4.5483137E+032,6,1,0
350,0.061204433441162,102423,102427,25.8253911900518,2.72695224300089,9874,9878,18018,1369.71031828755,1369.71587393755,0.005555650002862,0.130320201913899,46,0.943315603648153,46,0.147600518291355,46,0.064882244292856,0.037639772997917,198.168747521696,0.15,20,0.152046829554727,0.169247423129617,0.205104135043298,0.366347548532523,30.2540773746705,0.011641016655469,0.052303834521265,220429097,2,,,,0
223,0.068726181983948,124658,124670,76.0967517628711,4.27881601876436,9026,9038,12835,1400.59261787897,1400.6092846851,0.01666680612334,0.190486038596189,21,0.91985133725814,21,0.239133998419923,21,0.0747144448241,0.069696514228279,399.487292211418,0.942857142857143,35,0.118830375581503,0.145104447176262,0.224466592760653,0.235504107976803,47.6636703056851,0.011786032995938,0.065421643009724,220429097,3,,,,0
51,0.041222810745239,231138,231142,14.8188763970704,1.37620328774489,2430,2434,14309,1548.47972324073,1548.48527870803,0.005555467299473,0.070065441445604,1,0.963979934034163,1,0.070864032437997,1,0.042763141938781,0.078396149758115,211.500507116268,0.04,50,,,,0.197948663722157,,,,220429097,9,,,,0
88,0.064234972000122,297790,297793,21.6785117016501,2.04669121475628,10359,10362,18704,1641.05164944495,1641.05581616608,0.004166721123056,0.124573123768654,18,1.03792939198522,18,0.135316291670229,18,0.061887612487071,0.030792457224667,174.022381761169,0.096774193548387,31,0.158153253039683,0.214384234047761,0.192125712310413,0.300537153518764,27.5982020387821,0.012782881477813,0.043719959400709,220429097,12,,,,0
176,0.234378933906555,182725,182797,1162.48599277037,5.46696238570329,7828,7893,13998,1481.24562502393,1481.34562568258,0.100000658658246,0.587095862507554,64,0.920554297965838,64,1.50245850109017,64,0.254606311028546,0.066558017133709,1980.06163389615,1,39,0.054552295753055,0.027942682111104,0.193975346606378,0,108.155166597364,0.007728368905856,0.008592992374549,220146061,6,,,,0
195,0.059844613075256,327217,327229,67.6130879492006,3.14342654347248,19127,19139,19284,1681.92825424645,1681.94492085805,0.016666611598794,0.528765102900979,110,0.884268859761447,110,0.878127072660431,110,0.067676942837726,0.018979726417385,127.869799989169,0.741071428571429,112,0.210482879704264,0.152687889583894,0.762834590454024,0.440015063507213,27.0973478133556,0.011685868456535,0.016487809429073,201688405,13,4.0691254E+031,6,-1,0
193,0.478097796440125,319132,319138,149.487513985774,4.25933822318098,11096,11102,19284,1670.69906049764,1670.70739389447,0.008333396835496,0.528765102900979,110,0.884268859761447,110,0.878127072660431,110,0.540670171930631,0.009489966879451,282.710627395107,0.741071428571429,112,0.210482879704264,0.152687889583894,0.762834590454024,0.440015063507213,59.6579909601774,0.093358243481875,0.008243994773986,201688405,13,1.3789882E+032,6,1,0
194,1.009272813797,327203,327211,285.359214841582,2.63200876759957,19113,19121,19284,1681.90880986571,1681.91992094042,0.011111074709788,0.851497647358531,35,0.838497166283886,35,2.63413665268559,35,1.20366872349726,0.004218108691688,335.126251642394,0.900826446280992,121,0.116729604033515,0.151171258212188,0.925504191563424,0.300137709440349,39.2075978747735,0.217007430338929,0.001482032935022,201688405,13,2.66089E+032,6,1,0
332,0.067526817321777,303726,303730,15.7898836876035,0.738138701507179,16271,16275,18704,1649.30179091836,1649.3073463421,0.00555542373877,0.627693228301348,23,0.853981544026746,23,1.30635938913527,23,0.07907292352405,0.004252599847311,25.1554150589354,0.735294117647059,34,0.109135402480733,0.102003220479642,0.423366265321836,0.447811075519899,2.84284633911089,0.009444809327098,0.001378186837587,190138951,12,1.7719705E+031,7,1,0
331,0.061658620834351,300392,300399,28.2757169311666,1.07475796426598,12945,12952,18704,1644.67133321091,1644.68105525064,0.0097220397397,0.51481284474419,30,0.900928078580787,30,0.813033805436357,30,0.068439004511304,0.011957731246466,54.9242646523646,0.735294117647059,34,0.106594929746466,0.107156584046727,0.371074900653986,0.447811075519899,5.95247926760161,0.008140150266537,0.005457600784445,190138951,12,3.7104519E+031,7,1,0
330,0.074310064315796,297715,297723,40.2071279174712,1.11799229916775,10285,10293,18704,1640.95334275327,1640.96445367479,0.011110921517684,0.627693228301348,23,0.853981544026746,23,1.30635938913527,23,0.087016007354684,0.008505256371326,64.0553794506896,0.8,25,0.109135402480733,0.102003220479642,0.423366265321836,0.408248290463863,7.07954290444705,0.010393565347567,0.002756392043017,190138951,12,5.5688163E+031,7,1,0
31,0.198479771614075,116506,116509,48.1627808853771,2.69423719351945,2210,2213,12835,1389.27372686217,1389.27789347613,0.004166613957977,0.615347250659456,20,0.829424237447789,20,0.968457744592198,20,0.23929825371973,0.004302318796296,78.2692712671779,0.483870967741936,31,0.101625251064714,0.140343985821847,0.354129988342739,0.508000508000762,8.39804543952252,0.040490823888359,0.001573202458947,180724005,3,2.4818147E+031,8,1,0
19,0.885493278503418,99179,99189,385.777939749881,4.04793075873228,7704,7714,18018,1365.20835653471,1365.22224568702,0.013889152307456,0.882240791975198,31,0.77509679303359,31,3.1450357024816,31,1.14242928942817,0.004416214511173,437.270576535217,0.91578947368421,190,0.040799172890342,0.154311934911591,0.612347270887792,0.278436978886357,18.2937491308147,0.227443173208556,0.000859849349703,180724005,2,1.9541993E+032,8,1,0
32,0.171066761016846,124183,124187,57.7781525938125,3.44140004733671,8557,8560,12835,1399.93603196187,1399.94158737404,0.005555412167723,0.504208612815378,28,0.809825455906066,28,0.801998200869853,28,0.211239051290934,0.006926963379342,114.591760484204,0.5,30,0.131287068072652,0.182457505033244,0.441681869758451,0.508547627715608,15.4330066697173,0.047593157245237,0.00381486409049,180724005,3,,,,0
33,0.128892183303833,124881,124884,28.8384231323847,1.83940846930625,9225,9228,12835,1400.90545070832,1400.90961726128,0.004166552956349,0.417771378849348,39,0.839470199539697,39,0.60822301641049,39,0.153539915263827,0.00685037041337,69.0291977679594,0.179487179487179,39,0.126980288789573,0.827109015367479,0.348422638344856,0.388776411984472,8.95626818171245,0.151279042666559,0.003924258156411,180724005,3,,,,0
198,0.072341442108154,164228,164231,19.6723815247314,1.42762397066695,10740,10743,16349,1455.55330917996,1455.55747578949,0.004166609533968,0.292446809122692,285,0.923454235976426,285,0.355390388771511,285,0.078337874569023,0.01172403549902,67.2682378848527,0.482213438735178,253,0.192572541142764,0.167572875023571,0.40068680360358,0.500673992061322,13.0324452032184,0.014215434131272,0.01321832682554,170675902,5,2.875393E+031,7,1,0
196,0.089619994163513,152217,152220,21.3298300467771,1.71132352432768,166,169,16349,1438.87145522693,1438.87562192214,0.00416669521519,0.292446809122692,285,0.923454235976426,285,0.355390388771511,285,0.097048657824123,0.011724276589452,72.9357591924637,0.482213438735178,253,0.192572541142764,0.167572875023571,0.40068680360358,0.500673992061322,14.1492959983654,0.017610750999016,0.013218598644242,170675902,5,3.0800343E+031,7,-1,0
192,0.180925011634827,148515,148522,94.3106009684335,3.77190230727957,12083,12090,14058,1433.7297645815,1433.73948686676,0.009722285267571,0.627783265692999,33,0.86346394832821,33,1.1379573955521,33,0.209533949836728,0.008543628527371,150.227962614336,0.648648648648649,37,0.119766370000276,0.171101608773839,0.57954935147214,0.483977514182461,18.3833779848222,0.041520663345835,0.004351177286259,170675902,4,1.530825E+032,7,1,0
197,0.0228031873703,162254,162257,7.38459451999939,0.889057679940586,8773,8776,16349,1452.81167337841,1452.81584000937,0.004166630955751,0.292446809122692,285,0.923454235976426,285,0.355390388771511,285,0.024693359434525,0.011724095775787,25.2510688769433,0.482213438735178,253,0.192572541142764,0.167572875023571,0.40068680360358,0.500673992061322,4.94326917627908,0.004480933730363,0.013218394784904,170675902,5,,,,0
246,0.027079701423645,244259,244262,8.0512629674644,0.623556004624614,13183,13186,14309,1566.7047273465,1566.70889396931,0.004166622812136,0.327911210918632,56,0.911840248227468,56,0.407777117986653,56,0.029697857137021,0.010217892638773,24.553179944379,0.270833333333333,48,0.207989693508332,0.151669990179151,0.857616847159956,0.449092860289629,5.14473651725173,0.004939761881612,0.021489770962994,167894019,9,2.8721418E+031,7,1,0
241,0.02761721611023,127182,127185,8.967786963327,0.930774690445258,11492,11495,12835,1404.09656266191,1404.10072938006,0.004166718149918,0.231075489756179,89,0.970926825801472,89,0.257015701282065,89,0.028444178671686,0.016211920630269,38.8089060107129,0.385964912280702,57,0.177828294902747,0.174781765661195,0.624919575968406,0.491149743128752,6.96380507447864,0.005120389754311,0.039418395511887,167894019,3,3.2305516E+031,7,1,0
9,0.07612681388855,164130,164134,16.5184188763708,0.808199434242693,10642,10646,16349,1455.41395465873,1455.41951030654,0.005555647808251,0.574731978205907,68,0.844245718063673,68,1.02861857403838,68,0.090171394725165,0.005401076694969,28.7410819351568,0.63265306122449,49,0.162664621462621,0.193110003539041,0.90759738055206,0.487077917749495,4.74450011019026,0.020625509827204,0.004765617872589,167894019,5,5.7560409E+031,7,1,0
86,0.061894536018372,294598,294602,22.0292090596824,1.37912982003183,7993,7997,18704,1636.61905485882,1636.62461032176,0.005555462941629,0.407218633874135,62,0.923116551950682,62,0.575719085437476,62,0.067049535497527,0.009649607043004,54.0967608729106,0.631578947368421,57,0.172740044695834,0.112744257085417,0.420139239901328,0.486664263392288,9.44589780059606,0.008189052673378,0.007041938804779,167894019,12,7.7359088E+031,7,1,0
125,0.077223658561707,322065,322069,24.7703743892857,0.736449369320501,13993,13997,19284,1674.7671648686,1674.77272037178,0.00555550318677,0.589834980997417,29,0.824354515213211,29,1.13335545792713,29,0.093677728618656,0.004901818884722,41.9954312431568,0.735294117647059,34,0.104870216054884,0.145391549432895,0.388231442426637,0.447811075519899,4.4652200145772,0.016521957313108,0.001679120352595,167894019,13,8.4213063E+031,7,1,0
240,0.118260025978088,118408,118411,25.4365375193246,1.09152336785776,4073,4076,12835,1391.91032335332,1391.91449005709,0.004166703771716,0.718207716158014,41,0.823653594888324,41,1.69591667284505,41,0.143579809172232,0.002456903595815,35.4166864920292,0.765957446808511,47,0.103611780379966,0.193141153134169,0.866646629717769,0.427976327943843,3.82848328358558,0.033668486463741,0.001255525849205,167894019,3,8.6677904E+031,7,1,0
181,0.150970339775085,222407,222412,30.2626997624861,1.0621274945341,8138,8143,12039,1536.35488478534,1536.3618292267,0.006944441355245,0.863526418452091,3,0.574233316121556,3,3.2195945823922,3,0.262907664074175,0.002156930376645,35.0454822409873,0.848484848484848,33,0.093857542185124,0.050808979525879,1.33970630554757,0.36410954062721,3.45651505654357,0.023262443585412,0.000897520837568,167894019,8,8.8371759E+031,7,1,0
182,0.13619863986969,223409,223414,26.8665410441301,0.506137838088893,9133,9138,12039,1537.74655018416,1537.75349461882,0.006944434661818,0.82374690530113,8,0.624351765534482,8,2.29210893816181,8,0.218144077406582,0.003029714053376,32.6150433722222,0.933333333333333,30,0.099767397446849,0.17230176827669,1.0200030777966,0.253708131702462,3.29304689132066,0.060201015438893,0.001348242052477,167894019,8,9.2039837E+031,7,1,0
392,0.098369956016541,82713,82718,28.7722402028861,0.833691978209758,10972,10977,17805,1342.33375328407,1342.34069772289,0.006944438814344,0.649804732563003,44,0.848904862266868,44,1.27798450199099,44,0.115878657773097,0.005433899083694,44.2782866314327,0.771428571428571,70,0.126146856006066,0.204710974983935,0.780618061148276,0.422944426110145,5.64744164135937,0.027943806269663,0.003319132399947,167894019,1,9.9364666E+031,7,1,0
393,0.04634165763855,83273,83282,28.7829457939705,1.01296369673578,11530,11539,17805,1343.11153051535,1343.12403050755,0.012499992202038,0.334966597833602,101,0.929849752748529,101,0.443838445705188,101,0.049837790999642,0.028163383147617,85.9278088625086,0.745762711864407,59,0.168032524762733,0.133962988404595,0.460224941688443,0.439169291801561,14.4741559571749,0.007180105600997,0.029203174020375,167894019,1,1.0025104E+032,7,1,0
244,0.103774666786194,232580,232586,29.5054496083109,0.470440403271799,3865,3871,14309,1550.48400819576,1550.4923414904,0.008333294634895,0.662647868150625,45,0.840131839549684,45,1.21360063503567,45,0.123521882996147,0.00686658723992,44.526589500178,0.755555555555556,45,0.17210053650169,0.228429570804109,1.32374411625005,0.434613493680176,7.67747670657777,0.033585265299372,0.007489782219251,167894019,9,1.005553E+032,7,1,0
394,0.089890241622925,88092,88097,34.3243781011392,1.10342208548968,15556,15561,17805,1349.80458010538,1349.81152453807,0.006944432691853,0.649804732563003,44,0.848904862266868,44,1.27798450199099,44,0.10588965338576,0.005433894292954,52.8226040548439,0.76,75,0.126146856006066,0.204710974983935,0.780618061148276,0.429959143250687,6.75414777680649,0.025534986485324,0.003319129473669,167894019,1,1.1655002E+032,7,1,0
10,0.259797692298889,167796,167801,48.9495562254787,0.736937441893611,14301,14306,16349,1460.50570084818,1460.51264539203,0.006944543852796,0.857269084807861,11,0.747764136149194,11,3.08800934016279,11,0.347432672602868,0.002248873979258,57.0994068174635,0.879310344827586,58,0.047685694127379,0.098836524066307,0.61105491040565,0.328611443719994,2.82078924205082,0.045922284911888,0.00044500690786,167894019,5,1.6675647E+032,7,1,0
391,0.097598910331726,80980,80988,51.557243911554,1.29724199860234,9265,9273,17805,1339.92681253631,1339.93792360914,0.011111072827134,0.649804732563003,44,0.848904862266868,44,1.27798450199099,44,0.114970374973591,0.008694215626108,79.342672233547,0.771428571428571,70,0.126146856006066,0.204710974983935,0.780618061148276,0.422944426110145,10.092546147312,0.027724776475263,0.005310597847379,167894019,1,1.7833948E+032,7,1,0.5
11,0.228336691856384,168320,168331,75.0663345649864,1.12390941393929,14818,14829,16349,1461.23348884469,1461.24876683238,0.015277987690752,0.872257760426561,29,0.822774233781664,29,3.10681673473708,29,0.277520469748907,0.004917569652542,86.0598070555161,0.774193548387097,62,0.140133868310869,0.923465008658356,0.648470136733631,0.421525521414298,12.1121512405079,0.311483311553912,0.001026419430965,167894019,5,2.2997249E+032,7,1,0
390,0.24990975856781,74599,74609,84.9053166026189,1.18569292698477,3867,3877,17805,1331.06436648479,1331.0782553382,0.013888853408389,0.86622604249678,17,0.757538743540189,17,3.03330141280603,17,0.329896999590955,0.004578791065653,98.0175063288224,0.873417721518987,79,0.084996361650443,0.124052313218208,0.930820495157957,0.334629094616671,8.41508279149707,0.054022960900657,0.001405080467428,167894019,1,3.0283766E+032,7,1,0
8,0.205037951469421,154531,154544,92.4735184317044,1.37679919432052,2470,2483,16349,1442.08180894052,1442.09986480183,0.01805586131195,0.827643693167878,32,0.869507630878611,32,2.62857630197211,32,0.235809260537756,0.006869064937702,111.731073643241,0.830769230769231,65,0.042569629576785,0.092414650081074,0.432080977807504,0.377873605241834,4.95161037570283,0.02506272460939,0.001129125410086,167894019,5,3.1801337E+032,7,1,0
124,0.070853352546692,320043,320064,94.4872775013365,2.28142351081175,12007,12028,19284,1671.95885760751,1671.98802400673,0.029166399223868,0.480209806533213,52,0.941596004058975,52,0.817478255782398,52,0.075248144895753,0.035678501559596,196.762490511117,1,43,0.056584784075029,0.068752333144335,0.145813524702152,0,11.3651032841088,0.005494379228527,0.0063639711903,167894019,13,3.2657437E+032,7,1,1
263,0.241919755935669,202895,202911,119.616588253395,1.50436759061342,11308,11324,16063,1509.25482027601,1509.2770426565,0.022222380484664,0.888267329054214,18,0.849740809882994,18,3.43050712479935,18,0.284698290492815,0.006477870377827,134.662825414008,0.9,50,0.049789173470589,0.103782539797822,0.594597823017103,0.303045763365663,6.87144852246513,0.034771440090668,0.00112278665641,167894019,7,4.0433324E+032,7,1,0
260,0.161917686462402,196981,196991,128.640994377046,2.99379055605703,6608,6611,16063,1501.04087644028,1501.05476542227,0.013888981996388,0.718529035511599,25,0.881197539596384,25,1.66350905868775,25,0.183747320194023,0.008349207312008,179.033814945908,0.727272727272727,66,0.083702701950381,0.06692485512972,0.515701174039417,0.448774555204059,15.2817345348217,0.013955171493207,0.002588321350349,167894019,7,4.4938312E+032,7,1,0
243,0.430651068687439,231525,231539,142.451197060459,1.01091749886789,2817,2831,14309,1549.01873648778,1549.03818086085,0.0194443730677,0.93222803485676,14,0.733359056010686,14,4.29347985221274,14,0.587230859369335,0.004528814327073,152.807244294415,0.782608695652174,46,0.044676140199712,0.127504443449228,0.933112106480712,0.41702882811415,6.90128027888429,0.102098069542361,0.000984257903159,167894019,9,4.9066162E+032,7,1,0
245,0.413877248764038,241942,241960,153.797826327193,1.19774447449053,10873,10891,14309,1563.48670060178,1563.51170040955,0.024999807769518,0.93222803485676,14,0.733359056010686,14,4.29347985221274,14,0.564358270852262,0.005822737879306,164.978761179205,0.793103448275862,58,0.044676140199712,0.127504443449228,0.933112106480712,0.40861858377397,7.46729847140179,0.098121359027627,0.001265469361698,167894019,9,5.2446047E+032,7,1,0
261,0.551284193992615,197802,197815,179.524446364032,1.14063611474745,7422,7435,16063,1502.18116105061,1502.19921669876,0.018055648149584,0.935052017915345,17,0.706446715343695,17,4.59368784406509,17,0.78036203158565,0.003930534412109,191.994074045499,0.886792452830189,53,0.102661345075145,0.125817758984572,1.1111915930824,0.319878423929766,19.7433465214684,0.138982034848852,0.000950777881153,167894019,7,6.0730549E+032,7,1,0
242,0.3421311378479,127750,127770,232.513813724355,1.74518436601413,12037,12057,12835,1404.88546119966,1404.91323931342,0.027778113759268,0.884876571723039,28,0.859068917437435,28,3.40948670254282,28,0.39825808023466,0.008147300805881,262.76412005304,0.82258064516129,62,0.028315882945979,0.065762034046033,0.346896562038514,0.385141811156899,7.64232895453416,0.030486799021461,0.000828943147761,167894019,3,7.7278431E+032,7,1,0
18,0.408176898956299,259736,259754,229.649152475994,1.28636320331793,9548,9566,14766,1588.20032532131,1588.22532503362,0.024999712305544,0.930408935786563,16,0.846322177320717,16,4.20155596790369,16,0.482294934357627,0.00595010812578,246.826039220969,0.905660377358491,53,0.019588632850756,0.109356297453701,0.469409200494494,0.295097828850303,5.003179684585,0.062319043167457,0.000664762178468,167894019,10,7.8495584E+032,7,1,0
87,0.699754118919373,306151,306165,249.982517652107,1.68027125351346,18689,18703,18704,1652.66465171443,1652.68409582327,0.019444108843345,0.930931972035163,9,0.541046639835554,9,4.36706905642509,9,1.29333419228342,0.004452439059725,268.529307362391,0.931034482758621,58,0.154093978215665,0.201211388724242,1.61096318383594,0.255608593705383,41.4128506633721,0.480981767104198,0.001642455228167,167894019,12,9.3203281E+032,7,1,0
262,0.01702356338501,199634,199641,10.6534942203691,0.566322112392622,8054,8061,16063,1504.7256164021,1504.73533870555,0.009722303445415,0.29819091603753,82,0.929349893892016,82,0.364635922941493,82,0.01831771165725,0.026663043418722,35.7270917636815,0.677966101694915,59,0.17376223312122,0.129734899635774,0.50532684205792,0.471266743637485,6.23379689401588,0.002557106315963,0.036950697072701,167894019,7,,,,0
16,0.070442795753479,247603,247609,33.5211596474013,1.03385618392117,12,18,14766,1571.34912274524,1571.35745601418,0.008333268943716,0.387697744071934,57,0.931111928202912,57,0.496392084195105,57,0.075654487521642,0.016787674922794,86.4620962075594,0.574468085106383,47,0.175824603965394,0.119934181930741,0.37451306666736,0.499768679145612,15.2372780880316,0.00974486395831,0.012665801526116,167894019,10,,,,0
17,0.020442485809326,247614,247624,15.4483459150435,0.588441520459366,23,33,14766,1571.36440040502,1571.37828918657,0.013888781554215,0.387697744071934,57,0.931111928202912,57,0.496392084195105,57,0.021954917760297,0.027979458167097,39.846365245234,0.529411764705882,51,0.175824603965394,0.119934181930741,0.37451306666736,0.504100830250084,7.03063997957052,0.002827957650612,0.021109669181856,167894019,10,,,,0
395,0.023667097091675,279321,279324,6.29097363141721,0.579514349578868,7254,7257,13204,1615.40132345421,1615.40549006337,0.004166609161985,0.229046714198734,89,0.990889473132018,89,0.270545819667873,89,0.023884699286256,0.015400752327645,27.465897746775,0.714285714285714,28,0.15194881080182,0.195061403477269,0.229211673738773,0.460043706228236,4.2134537003237,0.004701819012855,0.013047816529523,167894019,11,,,,0
323,0.065533399581909,187004,187015,45.6516958793043,1.43907655093948,12093,12104,13998,1487.18860394539,1487.20388138229,0.01527743690076,0.483452806905544,85,0.937309013105982,85,0.77121528224186,85,0.06991653623894,0.019809561937557,94.428443122523,1,52,0.103053358397189,0.088738516090086,0.32104138453123,0,9.83700034056823,0.006619257458587,0.008246321536709,156735150,6,1.0097627E+033,6,1,0
322,0.113897204399109,184070,184087,87.4978966581906,1.98609412723579,9166,9183,13998,1483.11367447028,1483.13728528877,0.023610818487669,0.627026919112351,50,0.948441972167271,50,1.29628062951651,50,0.120088743161423,0.018214280110376,139.544083341839,0.964285714285714,56,0.055063140293686,0.057865360664678,0.244425254344783,0.187256335179708,7.9362686551411,0.007326730194072,0.003434464688673,156735150,6,1.9423441E+033,6,1,0
228,0.04041600227356,181180,181185,15.1397605960856,1.04690136006652,6283,6288,13998,1479.09978291686,1479.10672728231,0.006944365445634,0.375836300232764,105,0.94894816800116,105,0.512808426470429,105,0.042590315927045,0.013541831778059,40.2828587518268,0.909090909090909,33,0.12457682143972,0.152517428219348,0.264856259466132,0.291937104060571,5.12634789594535,0.006845226821951,0.006994110716437,144776281,6,5.0285659E+031,6,1,0
63,0.015077829360962,88363,88366,4.04164144109173,0.297160170586346,15827,15830,17805,1350.18227822979,1350.18644482588,0.004166596081177,0.3172318294983,141,0.884144171650297,141,0.389524261060018,141,0.017053586784176,0.010696627906663,12.7403402347222,0.245714285714286,175,0.1777926081866,0.172727699925034,0.422672841299258,0.431745226825613,2.28454717034304,0.003331613683778,0.011606912743578,142052876,1,7.4087612E+030,6,1,0
218,0.014149188995361,119838,119841,4.09799676640856,0.35587740415535,5459,5462,12835,1393.89678206488,1393.900948655,0.004166590121031,0.14486710840674,98,0.972369439159484,98,0.14620209366171,98,0.014551248142467,0.028498840315322,28.2879724147092,0.384615384615385,39,0.130941747113051,0.143291432292381,0.223218129628387,0.492864058090144,3.72113311625226,0.002144317894008,0.043511400366699,142052876,3,7.4861182E+030,6,1,0
144,0.013489961624146,239785,239789,5.60811015709214,0.492971115434003,8724,8728,14309,1560.49021407206,1560.49576973127,0.005555659210131,0.266696108874451,83,0.975421285407113,83,0.309997609942907,83,0.013829882355412,0.017921619496209,21.0280914137078,0.769230769230769,39,0.158747333226262,0.173156963537231,0.303584337805613,0.426832794918354,3.37435754991674,0.00245508322462,0.017550854628082,142052876,9,8.5117145E+030,6,1,0
217,0.015136003494263,118491,118494,4.2622931481812,0.393703531142921,4155,4158,12835,1392.02598179951,1392.03014839466,0.004166595156221,0.14486710840674,98,0.972369439159484,98,0.14620209366171,98,0.015566103668731,0.028498874755253,29.4220903216627,0.384615384615385,39,0.130941747113051,0.143291432292381,0.223218129628387,0.492864058090144,3.87264437261329,0.00229387021031,0.043511452948826,142052876,3,8.8481993E+030,6,1,0
273,0.014834403991699,174761,174764,4.62383998010423,0.441010960582551,1215,1218,13998,1470.17801694172,1470.18218361924,0.004166677521425,0.286553854019392,185,0.939163170097462,185,0.325608766059989,185,0.015795342560292,0.012796576615071,16.1360243990693,0.616822429906542,107,0.176934529075164,0.14182916626126,0.335987994107562,0.488448831121775,2.88888026270398,0.002385357877593,0.013204485126022,142052876,6,8.9104831E+030,6,1,0
204,0.014750599861145,96680,96683,3.76578664405146,0.316180086895605,5239,5242,18018,1361.73346718634,1361.73763378284,0.004166596493633,0.461702759523507,141,0.872558943521366,141,0.692695077122219,141,0.016904989594876,0.006015051400311,8.15630092386254,0.445161290322581,155,0.201617790292713,0.192310369003217,0.870889575490832,0.498594589547056,1.67457556077469,0.003725828279137,0.007562411995673,142052876,2,9.0234801E+030,6,1,0
59,0.010294079780579,79157,79161,4.77183628303579,0.503617648921795,8287,8291,17805,1337.39636817107,1337.40192363559,0.005555464516192,0.3172318294983,141,0.884144171650297,141,0.389524261060018,141,0.011642987773549,0.014262178435494,15.0421106563689,0.245714285714286,175,0.1777926081866,0.172727699925034,0.422672841299258,0.431745226825613,2.7213816687282,0.002274591138939,0.015475892223099,142052876,1,9.1546626E+030,6,1,0
142,0.016807794570923,231160,231164,4.78852573108311,0.362300329817089,2452,2456,14309,1548.51083739323,1548.51639305186,0.005555658629419,0.423340622253164,50,0.884832591524112,50,0.566288311617076,50,0.018995451492097,0.009810653893869,11.3112833481392,0.777777777777778,36,0.142281933159552,0.231190502473397,0.434078392919851,0.421637021355784,1.64966716670303,0.0049631625431,0.007520185015974,142052876,9,9.2504684E+030,6,1,0
62,0.019702911376953,88090,88094,5.44523695623242,0.242340532499758,15554,15558,17805,1349.8031179338,1349.80867339672,0.005555462916163,0.498189956096415,204,0.88730559690487,204,0.748269595520663,204,0.022205327505745,0.007424413539478,10.9300416228757,0.56353591160221,181,0.203945740637534,0.172737394156585,0.558010727907817,0.497322480984,2.24226976893988,0.004322851589256,0.005536644049489,142052876,1,9.3193733E+030,6,1,0
135,0.012144684791565,143599,143605,6.14643047948293,0.284678689420671,7207,7213,14058,1426.89768111329,1426.90601436193,0.008333248638337,0.155867467899801,37,0.929346242438433,37,0.189118414302064,37,0.013067987190328,0.044063655403894,39.4336968599128,0.847826086956522,46,0.096340002815243,0.091620200460757,0.177717876568417,0.36315844747302,3.80969363840143,0.001288315970219,0.041407386483872,142052876,4,9.3694298E+030,6,1,0
336,0.021266341209412,291633,291637,5.24645271975745,0.398695082918393,5049,5053,18704,1632.50220772209,1632.50776330229,0.005555580201872,0.507063842551831,63,0.915631963141717,63,0.819261758144613,63,0.023225861552979,0.006781202889847,10.3467300948818,0.716981132075472,53,0.149276635730927,0.179245842576413,0.63649449270304,0.454776297102637,1.59515373183771,0.004546738527281,0.005268399568735,142052876,12,9.5445282E+030,6,1,0
131,0.01727569103241,136014,136017,5.1083927669554,0.383107286317127,3730,3733,14058,1416.36309529313,1416.36726190773,0.004166614598034,0.391367263895487,68,0.863329260874668,68,0.475529072110388,68,0.020010547325718,0.008762060707546,13.0526828332775,0.959183673469388,49,0.163772907927395,0.200267866092169,0.560706310717561,0.199914947901746,2.17173412754511,0.004641878590096,0.010331529703974,142052876,4,9.5470878E+030,6,1,0
338,0.014290809631348,300143,300146,3.93707269261738,0.317728299823151,12696,12699,18704,1644.32167365262,1644.32584032427,0.004166671646999,0.255955712509269,89,0.973022627004171,89,0.297882200168661,89,0.01468702703795,0.013987648958682,15.3818512352008,0.633333333333333,30,0.14253942370546,0.124571383234025,0.25721913467601,0.490132517853561,2.21542234040107,0.001880309072921,0.012078234145131,142052876,12,9.6361131E+030,6,1,0
134,0.023160815238953,136649,136652,5.39482076125424,0.442651687060289,4333,4336,14058,1417.24502873752,1417.2491953523,0.004166614773112,0.433963366343787,46,0.89012733283513,46,0.585011597939096,46,0.026019665259782,0.007122277212606,12.4315119193274,0.375,40,0.140491328375949,0.151807779195575,0.351064341097715,0.49029033784546,1.80174118854975,0.004437553429484,0.004274064934041,142052876,4,1.0356945E+031,6,1,0
